0,26717.922428865277,26717.922428865277
1,22188.862718629054,26717.922428865277
2,209.03320977784736,26717.922428865277
3,24213.80299573367,26717.922428865277
4,12337.980119172771,26717.922428865277
5,21065.786835828356,26717.922428865277
6,216.27292560395247,26717.922428865277
7,184.31497701748066,26717.922428865277
8,132.22970479720306,26717.922428865277
9,19546.25051448353,26717.922428865277
10,369.9364843319173,26717.922428865277
11,26251.676863928613,26717.922428865277
12,25486.441572624608,26717.922428865277
13,25845.045586386354,26717.922428865277
14,20707.953540447284,26717.922428865277
15,206.22137874816943,26717.922428865277
16,21525.473005476357,26717.922428865277
17,25566.74543609823,26717.922428865277
18,22188.66227110382,26717.922428865277
19,26299.721311696336,26717.922428865277
20,24702.614365654008,26717.922428865277
21,24398.660090607926,26717.922428865277
22,30299.458631546622,30299.458631546622
23,183.64241128292934,30299.458631546622
24,21876.320335136745,30299.458631546622
25,20189.686048214826,30299.458631546622
26,27358.427251775713,30299.458631546622
27,21880.861161311852,30299.458631546622
28,32569.31609157655,32569.31609157655
29,32621.63704609076,32621.63704609076
30,25913.247550637017,32621.63704609076
31,24908.35768457783,32621.63704609076
32,29331.65230123666,32621.63704609076
33,17160.359097010238,32621.63704609076
34,26428.898594435515,32621.63704609076
35,24322.621051986527,32621.63704609076
36,21805.774629644377,32621.63704609076
37,20739.565587241515,32621.63704609076
38,29957.135599387686,32621.63704609076
39,24433.997546330538,32621.63704609076
40,29665.8453735759,32621.63704609076
41,26157.631887054235,32621.63704609076
42,26120.285549323005,32621.63704609076
43,26682.084405094134,32621.63704609076
44,23650.83609579171,32621.63704609076
45,23902.716913882214,32621.63704609076
46,25681.835816584102,32621.63704609076
47,22012.183436558527,32621.63704609076
48,24569.3338736935,32621.63704609076
49,29076.298819619056,32621.63704609076
50,320.74078506689733,32621.63704609076
51,100.5214803826786,32621.63704609076
52,29263.211800069555,32621.63704609076
53,317.400584895907,32621.63704609076
54,21681.489729145746,32621.63704609076
55,26703.672111867487,32621.63704609076
56,26078.37782536562,32621.63704609076
57,200.54951581142936,32621.63704609076
58,24277.07690589122,32621.63704609076
59,386.71336306996466,32621.63704609076
60,29384.851828970153,32621.63704609076
61,243.2519713949869,32621.63704609076
62,23619.003705953433,32621.63704609076
63,26085.84344205491,32621.63704609076
64,26508.41925607337,32621.63704609076
65,16694.30505741972,32621.63704609076
66,20656.430633947806,32621.63704609076
67,179.8503577407261,32621.63704609076
68,25631.576526052242,32621.63704609076
69,24880.8611078827,32621.63704609076
70,262.90929676873617,32621.63704609076
71,13508.752523617284,32621.63704609076
72,30675.722964454948,32621.63704609076
73,22112.701954918302,32621.63704609076
74,22565.445894504082,32621.63704609076
75,379.2627476730277,32621.63704609076
76,11379.433574612924,32621.63704609076
77,29748.08160973744,32621.63704609076
78,221.47497231954117,32621.63704609076
79,22366.200435516155,32621.63704609076
80,14571.540002785074,32621.63704609076
81,30650.67634277832,32621.63704609076
82,25720.56784686642,32621.63704609076
83,21318.19570677194,32621.63704609076
84,22331.735938903315,32621.63704609076
85,29486.53476241242,32621.63704609076
86,18903.666932336222,32621.63704609076
87,20171.889831522123,32621.63704609076
88,430.20608258552386,32621.63704609076
89,24043.210068962413,32621.63704609076
90,30727.18339718385,32621.63704609076
91,30361.58892965626,32621.63704609076
92,192.21190467384002,32621.63704609076
93,24639.62807609269,32621.63704609076
94,22084.95243059825,32621.63704609076
95,256.0126167132067,32621.63704609076
96,23572.10999016267,32621.63704609076
97,22397.805311259002,32621.63704609076
98,377.3837292693044,32621.63704609076
99,28452.8734272142,32621.63704609076
