1,6171.6892211706245 , 29
2,7275.0506627116165 , 37
3,7275.0506627116165 , 37
4,7275.0506627116165 , 37
5,7275.0506627116165 , 37
6,7275.0506627116165 , 37
7,7275.0506627116165 , 37
8,7275.0506627116165 , 37
9,8636.09296513183 , 32
10,8636.09296513183 , 32
11,8636.09296513183 , 32
12,8636.09296513183 , 32
13,8636.09296513183 , 32
14,9366.912659914193 , 28
15,9366.912659914193 , 28
16,9366.912659914193 , 28
17,9366.912659914193 , 28
18,9366.912659914193 , 28
19,9366.912659914193 , 28
20,9366.912659914193 , 28
21,10179.021100154274 , 42
22,10182.428777553823 , 41
23,10182.428777553823 , 41
24,10479.972798302351 , 39
25,10479.972798302351 , 39
26,10479.972798302351 , 39
27,10479.972798302351 , 39
28,10479.972798302351 , 39
29,10479.972798302351 , 39
30,10479.972798302351 , 39
31,10479.972798302351 , 39
32,10479.972798302351 , 39
33,10479.972798302351 , 39
34,10509.41850636512 , 38
35,10509.41850636512 , 38
36,10509.41850636512 , 38
37,10509.41850636512 , 38
38,10509.41850636512 , 38
39,10509.41850636512 , 38
40,10509.41850636512 , 38
41,10509.41850636512 , 38
42,10509.41850636512 , 38
43,10509.41850636512 , 38
44,10509.41850636512 , 38
45,10509.41850636512 , 38
46,10509.41850636512 , 38
47,10509.41850636512 , 38
48,10509.41850636512 , 38
49,10509.41850636512 , 38
50,10509.41850636512 , 38
