1,7929.60508234687
2,7678.445406516306
3,7823.216339268626
4,7993.2517657013195
5,8297.94626579072
6,9592.247238214077
7,10246.131108296697
8,9856.017526169117
9,9992.48234460843
10,10175.425779035451
11,12616.643798920712
12,11066.321820006084
13,11289.592695254756
14,10412.17343094214
15,10652.67031833882
16,13121.781652492595
17,10765.261982769283
18,9998.456561126812
19,10944.179583118344
20,10973.99678031063
21,13776.046422598527
22,11675.820857096256
23,12108.522414080962
24,11151.693511836429
25,11570.7072092243
26,11457.103581934822
27,11526.2374603611
28,9586.118710735127
29,13579.965818362101
30,11597.066261183509
31,12966.717042938055
32,12967.03868656254
33,11141.345371280735
34,11034.015383020522
35,11144.990261021869
36,13316.087903499316
37,9003.194195473221
38,11233.147486518674
39,12995.992342832446
40,11686.178769280223
41,11238.821109485378
42,11002.70946382438
43,10772.119945917848
44,11753.902748787465
45,13188.749958985958
46,13647.599555131852
47,12096.217828195266
48,12064.83585399272
49,10416.424243974941
50,13227.863340330312
