1,6672.544278918519
2,7348.284103389273
3,6891.897110449376
4,9121.234543846715
5,6839.230854585573
6,6813.543767876399
7,7721.159032458819
8,7905.082418588335
9,8674.958127214582
10,10278.677896345345
11,11199.36462483411
12,10586.124190413473
13,10241.391198936255
14,12358.151359838646
15,10058.799899825637
16,9950.204584069043
17,10485.096456662086
18,12334.903166656639
19,9863.209887239003
20,11105.598232637572
21,10958.971693817843
22,10142.800905748642
23,11138.622427745791
24,10267.229090227895
25,9695.837360586782
26,12381.656387512772
27,11102.482798402792
28,12701.447246271415
29,10267.212323325206
30,10849.68392013354
31,12280.138977847946
32,9223.47169390048
33,10334.852464988335
34,12089.833910051879
35,9479.381474867563
36,8186.277911586188
37,9217.770510051378
38,8035.5560658485
39,8361.236463852745
40,10877.836164805796
41,10026.259721623552
42,11386.419057363904
43,11995.297875996912
44,9397.981738234426
45,9833.054435154296
46,8983.293686364297
47,7851.343691890653
48,7635.914208999671
49,7890.593336641271
50,7979.507301156968
