1,9598.497349850397
2,10707.21392730795
3,12247.981538101349
4,11826.418749070976
5,9761.702284845942
6,11958.054209420145
7,11177.082425198952
8,11085.921602630777
9,11536.62387440771
10,11162.079519452445
11,11209.089492045458
12,11682.278592606619
13,10883.447008222636
14,8879.789646071154
15,8552.178727208448
16,9681.804620564346
17,11413.129574595374
18,9570.249688180687
19,9142.270726670324
20,9565.38027044872
21,11451.579798721034
22,10759.973510012876
23,10063.414582674626
24,11860.74902221988
25,9581.912078239555
26,10815.178783321853
27,10275.368271848378
28,7963.251685849831
29,11882.015151038733
30,7952.271461357676
31,10944.902777870711
32,13430.31583234453
33,11291.56120774288
34,10875.820088837401
35,11202.618586918288
36,12533.19234767694
37,13440.806111916227
38,13413.356096182293
39,12183.678238559627
40,8962.337819688635
41,12066.062554222977
42,10829.96207511148
43,11159.218614154874
44,11246.525134191654
45,13389.120397465942
46,11348.63075601704
47,11547.84353380865
48,11926.621406993918
49,10561.453454813722
50,11939.47063766028
