1,7620.7799989703035
2,7821.750801525141
3,7757.902386508005
4,10902.622958740858
5,11192.778028101377
6,12624.333912582872
7,10599.437711861325
8,10439.362331861703
9,11273.249745225043
10,12098.835898109814
11,13063.186859352592
12,9679.033143107905
13,12018.420979839022
14,9610.744595589136
15,10777.95247849778
16,9398.841991439082
17,8607.396039143387
18,13169.646163570698
19,12886.385063126796
20,13091.642969343511
21,13874.46205183726
22,12507.248827180652
23,13683.233790171384
24,13333.880260626627
25,13339.905417496671
26,10914.873410660202
27,11281.646926108253
28,11119.232282460325
29,13268.821360028145
30,11175.084115834778
31,13566.396027119054
32,13624.597247969554
33,12327.403549636634
34,10847.976909673893
35,12719.909611501675
36,10888.156244134878
37,13226.03525725665
38,11642.383937967103
39,9544.62427970171
40,11346.083543568886
41,13012.547226325543
42,8672.257656138905
43,12285.72139162197
44,12719.393532350872
45,13159.30681817057
46,12641.728494368648
47,11144.364978537258
48,10722.944103109909
49,13568.201507468444
50,12565.045842479845
