1,8447.942140780611 , 27
2,8447.942140780611 , 27
3,8447.942140780611 , 27
4,8447.942140780611 , 27
5,17169.509478175285 , 24
6,17169.509478175285 , 24
7,714389.3423591098 , 4
8,714389.3423591098 , 4
9,714389.3423591098 , 4
10,714389.3423591098 , 4
11,714389.3423591098 , 4
12,714389.3423591098 , 4
13,714389.3423591098 , 4
14,714389.3423591098 , 4
15,714389.3423591098 , 4
16,714389.3423591098 , 4
17,714389.3423591098 , 4
18,714389.3423591098 , 4
19,714389.3423591098 , 4
20,714389.3423591098 , 4
21,714389.3423591098 , 4
22,714389.3423591098 , 4
23,714389.3423591098 , 4
24,714389.3423591098 , 4
25,714389.3423591098 , 4
26,714389.3423591098 , 4
27,714389.3423591098 , 4
28,714389.3423591098 , 4
29,714389.3423591098 , 4
30,714389.3423591098 , 4
31,735073.2950750131 , 4
32,735073.2950750131 , 4
33,735073.2950750131 , 4
34,735073.2950750131 , 4
35,735073.2950750131 , 4
36,735073.2950750131 , 4
37,735073.2950750131 , 4
38,735073.2950750131 , 4
39,735073.2950750131 , 4
40,735073.2950750131 , 4
41,735073.2950750131 , 4
42,735073.2950750131 , 4
43,735073.2950750131 , 4
44,735073.2950750131 , 4
45,735073.2950750131 , 4
46,735073.2950750131 , 4
47,735073.2950750131 , 4
48,735073.2950750131 , 4
49,735073.2950750131 , 4
50,735073.2950750131 , 4
